# Region type :  patch inlet
# Faces          : 70
# Area           : 9.8000000000e-03
# Scale factor   : 1.0000000000e+00
# Time           	sum(phi)
140.348          	-3.4885647214e-02
140.354          	-3.4885646642e-02
140.359          	-3.4885647042e-02
140.364          	-3.4885646806e-02
140.369          	-3.4885646856e-02
140.374          	-3.4885646736e-02
140.379          	-3.4885646870e-02
140.384          	-3.4885646880e-02
140.389          	-3.4885646823e-02
140.394          	-3.4885646785e-02
140.399          	-3.4885646868e-02
140.404          	-3.4885646754e-02
140.409          	-3.4885646911e-02
140.414          	-3.4885646660e-02
140.419          	-3.4885647036e-02
140.424          	-3.4885646622e-02
140.429          	-3.4885647017e-02
140.434          	-3.4885646582e-02
140.439          	-3.4885646898e-02
140.444          	-3.4885646754e-02
140.449          	-3.4885647070e-02
140.455          	-3.4885647456e-02
140.46           	-3.4885647726e-02
140.465          	-3.4885647558e-02
140.47           	-3.4885647449e-02
140.475          	-3.4885647121e-02
140.48           	-3.4885647080e-02
140.485          	-3.4885647020e-02
140.49           	-3.4885647231e-02
140.495          	-3.4885646657e-02
140.5            	-3.4885647247e-02
140.505          	-3.4885646664e-02
140.51           	-3.4885647042e-02
140.515          	-3.4885646549e-02
140.52           	-3.4885646921e-02
140.525          	-3.4885646601e-02
140.53           	-3.4885646854e-02
140.535          	-3.4885646632e-02
140.54           	-3.4885646921e-02
140.545          	-3.4885646675e-02
140.551          	-3.4885646992e-02
140.556          	-3.4885646592e-02
140.561          	-3.4885646810e-02
140.566          	-3.4885646526e-02
140.571          	-3.4885646766e-02
140.576          	-3.4885646553e-02
140.581          	-3.4885646887e-02
140.586          	-3.4885646495e-02
140.591          	-3.4885646919e-02
140.596          	-3.4885646496e-02
140.601          	-3.4885646791e-02
140.606          	-3.4885646473e-02
140.611          	-3.4885646758e-02
140.616          	-3.4885646555e-02
140.621          	-3.4885646751e-02
140.626          	-3.4885646421e-02
140.631          	-3.4885646849e-02
140.636          	-3.4885646575e-02
140.641          	-3.4885646887e-02
140.646          	-3.4885646560e-02
140.652          	-3.4885646819e-02
140.657          	-3.4885646535e-02
140.662          	-3.4885646877e-02
140.667          	-3.4885646620e-02
140.672          	-3.4885646912e-02
140.677          	-3.4885646544e-02
140.682          	-3.4885646905e-02
140.687          	-3.4885646502e-02
140.692          	-3.4885646771e-02
140.697          	-3.4885646448e-02
140.702          	-3.4885646814e-02
140.707          	-3.4885646670e-02
140.712          	-3.4885646793e-02
140.717          	-3.4885646433e-02
140.722          	-3.4885647148e-02
140.727          	-3.4885647447e-02
140.732          	-3.4885647794e-02
140.737          	-3.4885647450e-02
140.742          	-3.4885647673e-02
140.747          	-3.4885647089e-02
140.753          	-3.4885647352e-02
140.758          	-3.4885646843e-02
140.763          	-3.4885647110e-02
140.768          	-3.4885646879e-02
140.773          	-3.4885646965e-02
140.778          	-3.4885646716e-02
140.783          	-3.4885646979e-02
140.788          	-3.4885646652e-02
140.793          	-3.4885646776e-02
140.798          	-3.4885646629e-02
140.803          	-3.4885646755e-02
140.808          	-3.4885646785e-02
140.813          	-3.4885646804e-02
140.818          	-3.4885646662e-02
140.823          	-3.4885646839e-02
140.828          	-3.4885646764e-02
140.833          	-3.4885646799e-02
140.838          	-3.4885646563e-02
140.843          	-3.4885646752e-02
140.848          	-3.4885646691e-02
140.854          	-3.4885646822e-02
140.859          	-3.4885646563e-02
140.864          	-3.4885647019e-02
140.869          	-3.4885646490e-02
140.874          	-3.4885646906e-02
140.879          	-3.4885646523e-02
140.884          	-3.4885646808e-02
140.889          	-3.4885646569e-02
140.894          	-3.4885647070e-02
140.899          	-3.4885647336e-02
140.904          	-3.4885647722e-02
140.909          	-3.4885647629e-02
140.914          	-3.4885647456e-02
140.919          	-3.4885647068e-02
140.924          	-3.4885647249e-02
140.929          	-3.4885646944e-02
140.934          	-3.4885647011e-02
140.939          	-3.4885646720e-02
140.944          	-3.4885647114e-02
140.949          	-3.4885646652e-02
140.955          	-3.4885647049e-02
140.96           	-3.4885646545e-02
140.965          	-3.4885646851e-02
140.97           	-3.4885646612e-02
140.975          	-3.4885646852e-02
140.98           	-3.4885646431e-02
140.985          	-3.4885646977e-02
140.99           	-3.4885646514e-02
140.995          	-3.4885646802e-02
141              	-3.4885646432e-02
141.005          	-3.4885646834e-02
141.01           	-3.4885646624e-02
141.015          	-3.4885647201e-02
141.02           	-3.4885647324e-02
141.025          	-3.4885647648e-02
141.03           	-3.4885647349e-02
141.035          	-3.4885647514e-02
141.04           	-3.4885646893e-02
141.045          	-3.4885647146e-02
141.051          	-3.4885646763e-02
141.056          	-3.4885646923e-02
141.061          	-3.4885646711e-02
141.066          	-3.4885647063e-02
141.071          	-3.4885646840e-02
141.076          	-3.4885646997e-02
141.081          	-3.4885646641e-02
141.086          	-3.4885646879e-02
141.091          	-3.4885646671e-02
141.096          	-3.4885646909e-02
141.101          	-3.4885646506e-02
141.106          	-3.4885646999e-02
141.111          	-3.4885646532e-02
141.116          	-3.4885646953e-02
141.121          	-3.4885646553e-02
141.126          	-3.4885646937e-02
141.131          	-3.4885646620e-02
141.136          	-3.4885646750e-02
141.141          	-3.4885646648e-02
141.146          	-3.4885646732e-02
141.152          	-3.4885646716e-02
141.157          	-3.4885646907e-02
141.162          	-3.4885646578e-02
141.167          	-3.4885646900e-02
141.172          	-3.4885646535e-02
141.177          	-3.4885647143e-02
141.182          	-3.4885647381e-02
141.187          	-3.4885647634e-02
141.192          	-3.4885647620e-02
141.197          	-3.4885647539e-02
141.202          	-3.4885647035e-02
141.207          	-3.4885647406e-02
141.212          	-3.4885646942e-02
141.217          	-3.4885647243e-02
141.222          	-3.4885646840e-02
141.227          	-3.4885647266e-02
141.232          	-3.4885646708e-02
141.237          	-3.4885646989e-02
141.242          	-3.4885646698e-02
141.247          	-3.4885646811e-02
141.253          	-3.4885646653e-02
141.258          	-3.4885646957e-02
141.263          	-3.4885646606e-02
141.268          	-3.4885646839e-02
141.273          	-3.4885646621e-02
141.278          	-3.4885646855e-02
141.283          	-3.4885646602e-02
141.288          	-3.4885646711e-02
141.293          	-3.4885646738e-02
141.298          	-3.4885646982e-02
141.303          	-3.4885647365e-02
141.308          	-3.4885647634e-02
141.313          	-3.4885647564e-02
141.318          	-3.4885647496e-02
141.323          	-3.4885647073e-02
141.328          	-3.4885647176e-02
141.333          	-3.4885646849e-02
141.338          	-3.4885646991e-02
141.343          	-3.4885646649e-02
141.348          	-3.4885646984e-02
141.354          	-3.4885646634e-02
141.359          	-3.4885647092e-02
141.364          	-3.4885646693e-02
141.369          	-3.4885646869e-02
141.374          	-3.4885646664e-02
141.379          	-3.4885646935e-02
141.384          	-3.4885646467e-02
141.389          	-3.4885646784e-02
141.394          	-3.4885646593e-02
141.399          	-3.4885646907e-02
141.404          	-3.4885646457e-02
141.409          	-3.4885646838e-02
141.414          	-3.4885646511e-02
141.419          	-3.4885646773e-02
141.424          	-3.4885646684e-02
141.429          	-3.4885646816e-02
141.434          	-3.4885646566e-02
141.439          	-3.4885647269e-02
141.444          	-3.4885647210e-02
141.449          	-3.4885647478e-02
141.455          	-3.4885647643e-02
141.46           	-3.4885647627e-02
141.465          	-3.4885647328e-02
141.47           	-3.4885647428e-02
141.475          	-3.4885647032e-02
141.48           	-3.4885647137e-02
141.485          	-3.4885646988e-02
141.49           	-3.4885646973e-02
141.495          	-3.4885646922e-02
141.5            	-3.4885647414e-02
141.505          	-3.4885647120e-02
141.51           	-3.4885647535e-02
141.515          	-3.4885647179e-02
141.52           	-3.4885647238e-02
141.525          	-3.4885646906e-02
141.53           	-3.4885647058e-02
141.535          	-3.4885646859e-02
141.54           	-3.4885646880e-02
141.545          	-3.4885646790e-02
141.551          	-3.4885647094e-02
141.556          	-3.4885646673e-02
141.561          	-3.4885647048e-02
141.566          	-3.4885646580e-02
141.571          	-3.4885646956e-02
141.576          	-3.4885646770e-02
141.581          	-3.4885646803e-02
141.586          	-3.4885646610e-02
141.591          	-3.4885646918e-02
141.596          	-3.4885646741e-02
141.601          	-3.4885646904e-02
141.606          	-3.4885646685e-02
141.611          	-3.4885646927e-02
141.616          	-3.4885646679e-02
141.621          	-3.4885646969e-02
141.626          	-3.4885646454e-02
141.631          	-3.4885646827e-02
141.636          	-3.4885646630e-02
141.641          	-3.4885646753e-02
141.646          	-3.4885646663e-02
141.652          	-3.4885646727e-02
141.657          	-3.4885646663e-02
141.662          	-3.4885647093e-02
141.667          	-3.4885647398e-02
141.672          	-3.4885647768e-02
141.677          	-3.4885647265e-02
141.682          	-3.4885647317e-02
141.687          	-3.4885646879e-02
141.692          	-3.4885647088e-02
141.697          	-3.4885646828e-02
141.702          	-3.4885647058e-02
141.707          	-3.4885646517e-02
141.712          	-3.4885647042e-02
141.717          	-3.4885646599e-02
141.722          	-3.4885646962e-02
141.727          	-3.4885646504e-02
141.732          	-3.4885647050e-02
141.737          	-3.4885646667e-02
141.742          	-3.4885646844e-02
141.747          	-3.4885646559e-02
141.753          	-3.4885646795e-02
141.758          	-3.4885646561e-02
141.763          	-3.4885646874e-02
141.768          	-3.4885646487e-02
141.773          	-3.4885646795e-02
141.778          	-3.4885646428e-02
141.783          	-3.4885647123e-02
141.788          	-3.4885647429e-02
141.793          	-3.4885647764e-02
141.798          	-3.4885647583e-02
141.803          	-3.4885647489e-02
141.808          	-3.4885646986e-02
141.813          	-3.4885647130e-02
141.818          	-3.4885646870e-02
141.823          	-3.4885646974e-02
141.828          	-3.4885646641e-02
141.833          	-3.4885647131e-02
141.838          	-3.4885646685e-02
141.843          	-3.4885647121e-02
141.848          	-3.4885646695e-02
141.854          	-3.4885647135e-02
141.859          	-3.4885646697e-02
141.864          	-3.4885646982e-02
141.869          	-3.4885646622e-02
141.874          	-3.4885646852e-02
141.879          	-3.4885646649e-02
141.884          	-3.4885646969e-02
141.889          	-3.4885646687e-02
141.894          	-3.4885646736e-02
141.899          	-3.4885646843e-02
141.904          	-3.4885646769e-02
141.909          	-3.4885646758e-02
141.914          	-3.4885647126e-02
141.919          	-3.4885646719e-02
141.924          	-3.4885647026e-02
141.929          	-3.4885646558e-02
141.934          	-3.4885646836e-02
141.939          	-3.4885646739e-02
141.944          	-3.4885646864e-02
141.949          	-3.4885646605e-02
141.955          	-3.4885646980e-02
141.96           	-3.4885646659e-02
141.965          	-3.4885646986e-02
141.97           	-3.4885646552e-02
141.975          	-3.4885646833e-02
141.98           	-3.4885646545e-02
141.985          	-3.4885646802e-02
141.99           	-3.4885646532e-02
141.995          	-3.4885646797e-02
142              	-3.4885646613e-02
142.005          	-3.4885646820e-02
142.01           	-3.4885646550e-02
142.015          	-3.4885647197e-02
142.02           	-3.4885647262e-02
142.025          	-3.4885647527e-02
142.03           	-3.4885647577e-02
142.035          	-3.4885647701e-02
142.04           	-3.4885647372e-02
142.045          	-3.4885647363e-02
142.051          	-3.4885647075e-02
142.056          	-3.4885647013e-02
142.061          	-3.4885647037e-02
142.066          	-3.4885647052e-02
142.071          	-3.4885647031e-02
142.076          	-3.4885647552e-02
142.081          	-3.4885647062e-02
142.086          	-3.4885647426e-02
142.091          	-3.4885647030e-02
142.096          	-3.4885647104e-02
142.101          	-3.4885646932e-02
142.106          	-3.4885647026e-02
142.111          	-3.4885646732e-02
142.116          	-3.4885647023e-02
142.121          	-3.4885646730e-02
142.126          	-3.4885646983e-02
142.131          	-3.4885646647e-02
142.136          	-3.4885646915e-02
142.141          	-3.4885646592e-02
142.146          	-3.4885646836e-02
142.152          	-3.4885646632e-02
142.157          	-3.4885647056e-02
142.162          	-3.4885646610e-02
142.167          	-3.4885646938e-02
142.172          	-3.4885646461e-02
142.177          	-3.4885647109e-02
142.182          	-3.4885647376e-02
142.187          	-3.4885647664e-02
142.192          	-3.4885647520e-02
142.197          	-3.4885647626e-02
142.202          	-3.4885647482e-02
142.207          	-3.4885647467e-02
142.212          	-3.4885647158e-02
142.217          	-3.4885647348e-02
142.222          	-3.4885646962e-02
142.227          	-3.4885647064e-02
142.232          	-3.4885646860e-02
142.237          	-3.4885647127e-02
142.242          	-3.4885646877e-02
142.247          	-3.4885647275e-02
142.253          	-3.4885646688e-02
142.258          	-3.4885646997e-02
142.263          	-3.4885646681e-02
142.268          	-3.4885646905e-02
142.273          	-3.4885646588e-02
142.278          	-3.4885646964e-02
142.283          	-3.4885646558e-02
142.288          	-3.4885646920e-02
142.293          	-3.4885646563e-02
142.298          	-3.4885646813e-02
142.303          	-3.4885646603e-02
142.308          	-3.4885646768e-02
142.313          	-3.4885646440e-02
142.318          	-3.4885646797e-02
142.323          	-3.4885646621e-02
142.328          	-3.4885646985e-02
142.333          	-3.4885646470e-02
142.338          	-3.4885646827e-02
142.343          	-3.4885646531e-02
142.348          	-3.4885646800e-02
142.354          	-3.4885646457e-02
142.359          	-3.4885646754e-02
142.364          	-3.4885646566e-02
142.369          	-3.4885646850e-02
142.374          	-3.4885646467e-02
142.379          	-3.4885646698e-02
142.384          	-3.4885646550e-02
142.389          	-3.4885647084e-02
142.394          	-3.4885647371e-02
142.399          	-3.4885647623e-02
142.404          	-3.4885647335e-02
142.409          	-3.4885647270e-02
142.414          	-3.4885646844e-02
142.419          	-3.4885647110e-02
142.424          	-3.4885646771e-02
142.429          	-3.4885646972e-02
142.434          	-3.4885646608e-02
142.439          	-3.4885647084e-02
142.444          	-3.4885646647e-02
142.449          	-3.4885646865e-02
142.455          	-3.4885646602e-02
142.46           	-3.4885646721e-02
142.465          	-3.4885646597e-02
142.47           	-3.4885646892e-02
142.475          	-3.4885646588e-02
142.48           	-3.4885647056e-02
142.485          	-3.4885646599e-02
142.49           	-3.4885646835e-02
142.495          	-3.4885646538e-02
142.5            	-3.4885646842e-02
142.505          	-3.4885646576e-02
142.51           	-3.4885647260e-02
142.515          	-3.4885647268e-02
142.52           	-3.4885647882e-02
142.525          	-3.4885647457e-02
142.53           	-3.4885647573e-02
142.535          	-3.4885646989e-02
142.54           	-3.4885647272e-02
142.545          	-3.4885646929e-02
142.551          	-3.4885647202e-02
142.556          	-3.4885646770e-02
142.561          	-3.4885647194e-02
142.566          	-3.4885646809e-02
142.571          	-3.4885647231e-02
142.576          	-3.4885646924e-02
142.581          	-3.4885647175e-02
142.586          	-3.4885646853e-02
142.591          	-3.4885647036e-02
142.596          	-3.4885646676e-02
142.601          	-3.4885646979e-02
142.606          	-3.4885646694e-02
142.611          	-3.4885647106e-02
142.616          	-3.4885646664e-02
142.621          	-3.4885646863e-02
142.626          	-3.4885646743e-02
142.631          	-3.4885646839e-02
142.636          	-3.4885646876e-02
142.641          	-3.4885646850e-02
142.646          	-3.4885646705e-02
142.652          	-3.4885646968e-02
142.657          	-3.4885646524e-02
142.662          	-3.4885646782e-02
142.667          	-3.4885646581e-02
142.672          	-3.4885646848e-02
142.677          	-3.4885646555e-02
142.682          	-3.4885647010e-02
142.687          	-3.4885646423e-02
142.692          	-3.4885646977e-02
142.697          	-3.4885646511e-02
142.702          	-3.4885647139e-02
142.707          	-3.4885647204e-02
142.712          	-3.4885647660e-02
142.717          	-3.4885647471e-02
142.722          	-3.4885647570e-02
142.727          	-3.4885647280e-02
142.732          	-3.4885647291e-02
142.737          	-3.4885646907e-02
142.742          	-3.4885647053e-02
142.747          	-3.4885646848e-02
142.753          	-3.4885646835e-02
142.758          	-3.4885646868e-02
142.763          	-3.4885646929e-02
142.768          	-3.4885646672e-02
142.773          	-3.4885647043e-02
142.778          	-3.4885646656e-02
142.783          	-3.4885646800e-02
142.788          	-3.4885646645e-02
142.793          	-3.4885646860e-02
142.798          	-3.4885646511e-02
142.803          	-3.4885646745e-02
142.808          	-3.4885646639e-02
142.813          	-3.4885646807e-02
142.818          	-3.4885646722e-02
142.823          	-3.4885646858e-02
142.828          	-3.4885646624e-02
142.833          	-3.4885646913e-02
142.838          	-3.4885646517e-02
142.843          	-3.4885646856e-02
142.848          	-3.4885646613e-02
142.854          	-3.4885646946e-02
142.859          	-3.4885646464e-02
142.864          	-3.4885646830e-02
142.869          	-3.4885646567e-02
142.874          	-3.4885646899e-02
142.879          	-3.4885646581e-02
142.884          	-3.4885647049e-02
142.889          	-3.4885646469e-02
142.894          	-3.4885646952e-02
142.899          	-3.4885646427e-02
142.904          	-3.4885647169e-02
142.909          	-3.4885647374e-02
142.914          	-3.4885647596e-02
142.919          	-3.4885647494e-02
142.924          	-3.4885647647e-02
142.929          	-3.4885647452e-02
142.934          	-3.4885647393e-02
142.939          	-3.4885647188e-02
142.944          	-3.4885647156e-02
142.949          	-3.4885646849e-02
142.955          	-3.4885647176e-02
142.96           	-3.4885646684e-02
142.965          	-3.4885647053e-02
142.97           	-3.4885646864e-02
142.975          	-3.4885647223e-02
142.98           	-3.4885646700e-02
142.985          	-3.4885646911e-02
142.99           	-3.4885646731e-02
142.995          	-3.4885646795e-02
143              	-3.4885646700e-02
143.005          	-3.4885647095e-02
143.01           	-3.4885646707e-02
143.015          	-3.4885646927e-02
143.02           	-3.4885646635e-02
143.025          	-3.4885646921e-02
143.03           	-3.4885646737e-02
143.035          	-3.4885646947e-02
143.04           	-3.4885646576e-02
143.045          	-3.4885647103e-02
143.051          	-3.4885646594e-02
143.056          	-3.4885646948e-02
143.061          	-3.4885646582e-02
143.066          	-3.4885646802e-02
143.071          	-3.4885646618e-02
143.076          	-3.4885646841e-02
143.081          	-3.4885646539e-02
143.086          	-3.4885646841e-02
143.091          	-3.4885646602e-02
143.096          	-3.4885646904e-02
143.101          	-3.4885646518e-02
143.106          	-3.4885646974e-02
143.111          	-3.4885646678e-02
143.116          	-3.4885646934e-02
143.121          	-3.4885646640e-02
143.126          	-3.4885647117e-02
143.131          	-3.4885646568e-02
143.136          	-3.4885647098e-02
143.141          	-3.4885646450e-02
143.146          	-3.4885646838e-02
143.152          	-3.4885646706e-02
143.157          	-3.4885646721e-02
143.162          	-3.4885646598e-02
143.167          	-3.4885647219e-02
143.172          	-3.4885647436e-02
143.177          	-3.4885647572e-02
143.182          	-3.4885647574e-02
143.187          	-3.4885647374e-02
143.192          	-3.4885647220e-02
143.197          	-3.4885647242e-02
143.202          	-3.4885646989e-02
143.207          	-3.4885647010e-02
143.212          	-3.4885646904e-02
143.217          	-3.4885647147e-02
143.222          	-3.4885646746e-02
143.227          	-3.4885647004e-02
143.232          	-3.4885646652e-02
143.237          	-3.4885647178e-02
143.242          	-3.4885647295e-02
143.247          	-3.4885647623e-02
143.253          	-3.4885647654e-02
143.258          	-3.4885647494e-02
143.263          	-3.4885647191e-02
143.268          	-3.4885647291e-02
143.273          	-3.4885646935e-02
143.278          	-3.4885647160e-02
143.283          	-3.4885646813e-02
143.288          	-3.4885647079e-02
143.293          	-3.4885646660e-02
143.298          	-3.4885646895e-02
143.303          	-3.4885646705e-02
143.308          	-3.4885646877e-02
143.313          	-3.4885646794e-02
143.318          	-3.4885646876e-02
143.323          	-3.4885646688e-02
143.328          	-3.4885646957e-02
143.333          	-3.4885646747e-02
143.338          	-3.4885647061e-02
143.343          	-3.4885646609e-02
143.348          	-3.4885647136e-02
143.354          	-3.4885646510e-02
143.359          	-3.4885646924e-02
143.364          	-3.4885646471e-02
143.369          	-3.4885647007e-02
143.374          	-3.4885646641e-02
143.379          	-3.4885646955e-02
143.384          	-3.4885646504e-02
143.389          	-3.4885646702e-02
143.394          	-3.4885646657e-02
143.399          	-3.4885646786e-02
143.404          	-3.4885646586e-02
143.409          	-3.4885646868e-02
143.414          	-3.4885646592e-02
143.419          	-3.4885646857e-02
143.424          	-3.4885646582e-02
143.429          	-3.4885646834e-02
143.434          	-3.4885646610e-02
143.439          	-3.4885646905e-02
143.444          	-3.4885646558e-02
143.449          	-3.4885646887e-02
143.455          	-3.4885646638e-02
143.46           	-3.4885646958e-02
143.465          	-3.4885646558e-02
143.47           	-3.4885646907e-02
143.475          	-3.4885646560e-02
143.48           	-3.4885647137e-02
143.485          	-3.4885647368e-02
143.49           	-3.4885647629e-02
143.495          	-3.4885647648e-02
143.5            	-3.4885647507e-02
143.505          	-3.4885647089e-02
143.51           	-3.4885647121e-02
143.515          	-3.4885646905e-02
143.52           	-3.4885647112e-02
143.525          	-3.4885646857e-02
143.53           	-3.4885647156e-02
143.535          	-3.4885646723e-02
143.54           	-3.4885646965e-02
143.545          	-3.4885646673e-02
143.551          	-3.4885646912e-02
143.556          	-3.4885646774e-02
143.561          	-3.4885646904e-02
143.566          	-3.4885646714e-02
143.571          	-3.4885646964e-02
143.576          	-3.4885646752e-02
143.581          	-3.4885647002e-02
143.586          	-3.4885646698e-02
143.591          	-3.4885646788e-02
143.596          	-3.4885646778e-02
143.601          	-3.4885646821e-02
143.606          	-3.4885646734e-02
143.611          	-3.4885647086e-02
143.616          	-3.4885646752e-02
143.621          	-3.4885647105e-02
143.626          	-3.4885646685e-02
143.631          	-3.4885647011e-02
143.636          	-3.4885646698e-02
143.641          	-3.4885646823e-02
143.646          	-3.4885646777e-02
143.652          	-3.4885647040e-02
143.657          	-3.4885646732e-02
143.662          	-3.4885647067e-02
143.667          	-3.4885646505e-02
143.672          	-3.4885647092e-02
143.677          	-3.4885646616e-02
143.682          	-3.4885646994e-02
143.687          	-3.4885646515e-02
143.692          	-3.4885646835e-02
143.697          	-3.4885646587e-02
143.702          	-3.4885646992e-02
143.707          	-3.4885646630e-02
143.712          	-3.4885646808e-02
143.717          	-3.4885646609e-02
143.722          	-3.4885647223e-02
143.727          	-3.4885647303e-02
143.732          	-3.4885647811e-02
143.737          	-3.4885647443e-02
143.742          	-3.4885647373e-02
143.747          	-3.4885647170e-02
143.753          	-3.4885647130e-02
143.758          	-3.4885647012e-02
143.763          	-3.4885647106e-02
143.768          	-3.4885646772e-02
143.773          	-3.4885647138e-02
143.778          	-3.4885646756e-02
143.783          	-3.4885647050e-02
143.788          	-3.4885646484e-02
143.793          	-3.4885646811e-02
143.798          	-3.4885646663e-02
143.803          	-3.4885647123e-02
143.808          	-3.4885647383e-02
143.813          	-3.4885647536e-02
143.818          	-3.4885647466e-02
143.823          	-3.4885647486e-02
143.828          	-3.4885646911e-02
143.833          	-3.4885647257e-02
143.838          	-3.4885646773e-02
143.843          	-3.4885647021e-02
143.848          	-3.4885646596e-02
143.854          	-3.4885646911e-02
143.859          	-3.4885646624e-02
143.864          	-3.4885647261e-02
143.869          	-3.4885647305e-02
143.874          	-3.4885647598e-02
143.879          	-3.4885647642e-02
143.884          	-3.4885647650e-02
143.889          	-3.4885647054e-02
143.894          	-3.4885647493e-02
143.899          	-3.4885647112e-02
143.904          	-3.4885647251e-02
143.909          	-3.4885646895e-02
143.914          	-3.4885647009e-02
143.919          	-3.4885646950e-02
143.924          	-3.4885646928e-02
143.929          	-3.4885646853e-02
143.934          	-3.4885646993e-02
143.939          	-3.4885646921e-02
143.944          	-3.4885647130e-02
143.949          	-3.4885646734e-02
143.955          	-3.4885646960e-02
143.96           	-3.4885646920e-02
143.965          	-3.4885646811e-02
143.97           	-3.4885646857e-02
143.975          	-3.4885647098e-02
143.98           	-3.4885646897e-02
143.985          	-3.4885647286e-02
143.99           	-3.4885646605e-02
143.995          	-3.4885647020e-02
144              	-3.4885646667e-02
144.005          	-3.4885646888e-02
144.01           	-3.4885646563e-02
144.015          	-3.4885647030e-02
144.02           	-3.4885646642e-02
144.025          	-3.4885647008e-02
144.03           	-3.4885646574e-02
144.035          	-3.4885647021e-02
144.04           	-3.4885646662e-02
144.045          	-3.4885647012e-02
144.051          	-3.4885646686e-02
144.056          	-3.4885646964e-02
144.061          	-3.4885646742e-02
144.066          	-3.4885646870e-02
144.071          	-3.4885646556e-02
144.076          	-3.4885646923e-02
144.081          	-3.4885646626e-02
144.086          	-3.4885646884e-02
144.091          	-3.4885646578e-02
144.096          	-3.4885646868e-02
144.101          	-3.4885646729e-02
144.106          	-3.4885646807e-02
144.111          	-3.4885646613e-02
144.116          	-3.4885646853e-02
144.121          	-3.4885646643e-02
144.126          	-3.4885646902e-02
144.131          	-3.4885646598e-02
144.136          	-3.4885647009e-02
144.141          	-3.4885646527e-02
144.146          	-3.4885647208e-02
144.152          	-3.4885647435e-02
144.157          	-3.4885647590e-02
144.162          	-3.4885647404e-02
144.167          	-3.4885647196e-02
144.172          	-3.4885646928e-02
144.177          	-3.4885647080e-02
144.182          	-3.4885646892e-02
144.187          	-3.4885647104e-02
144.192          	-3.4885646719e-02
144.197          	-3.4885646929e-02
144.202          	-3.4885646805e-02
144.207          	-3.4885646796e-02
144.212          	-3.4885646742e-02
144.217          	-3.4885646986e-02
144.222          	-3.4885646596e-02
144.227          	-3.4885646955e-02
144.232          	-3.4885646588e-02
144.237          	-3.4885647163e-02
144.242          	-3.4885647411e-02
144.247          	-3.4885647427e-02
144.253          	-3.4885647418e-02
144.258          	-3.4885647678e-02
144.263          	-3.4885647411e-02
144.268          	-3.4885647379e-02
144.273          	-3.4885647119e-02
144.278          	-3.4885647165e-02
144.283          	-3.4885647055e-02
144.288          	-3.4885647071e-02
144.293          	-3.4885647008e-02
144.298          	-3.4885647409e-02
144.303          	-3.4885647046e-02
144.308          	-3.4885647462e-02
144.313          	-3.4885646885e-02
144.318          	-3.4885647160e-02
144.323          	-3.4885646867e-02
144.328          	-3.4885646937e-02
144.333          	-3.4885646943e-02
144.338          	-3.4885647433e-02
144.343          	-3.4885647110e-02
144.348          	-3.4885647495e-02
144.354          	-3.4885646923e-02
144.359          	-3.4885647360e-02
144.364          	-3.4885647043e-02
144.369          	-3.4885647180e-02
144.374          	-3.4885646851e-02
144.379          	-3.4885647257e-02
144.384          	-3.4885646747e-02
144.389          	-3.4885647162e-02
144.394          	-3.4885646719e-02
144.399          	-3.4885646895e-02
144.404          	-3.4885646789e-02
144.409          	-3.4885646873e-02
144.414          	-3.4885646641e-02
144.419          	-3.4885646985e-02
144.424          	-3.4885646691e-02
144.429          	-3.4885647017e-02
144.434          	-3.4885646524e-02
144.439          	-3.4885646800e-02
144.444          	-3.4885646638e-02
144.449          	-3.4885646816e-02
144.455          	-3.4885646665e-02
144.46           	-3.4885646929e-02
144.465          	-3.4885646693e-02
144.47           	-3.4885646920e-02
144.475          	-3.4885646490e-02
144.48           	-3.4885646919e-02
144.485          	-3.4885646551e-02
144.49           	-3.4885647217e-02
144.495          	-3.4885647375e-02
144.5            	-3.4885647669e-02
144.505          	-3.4885647359e-02
144.51           	-3.4885647558e-02
144.515          	-3.4885646879e-02
144.52           	-3.4885646956e-02
144.525          	-3.4885646873e-02
144.53           	-3.4885646839e-02
144.535          	-3.4885646695e-02
144.54           	-3.4885647017e-02
144.545          	-3.4885646749e-02
144.551          	-3.4885646934e-02
144.556          	-3.4885646700e-02
144.561          	-3.4885646884e-02
144.566          	-3.4885646726e-02
144.571          	-3.4885646871e-02
144.576          	-3.4885646538e-02
144.581          	-3.4885646957e-02
144.586          	-3.4885646590e-02
144.591          	-3.4885646881e-02
144.596          	-3.4885646545e-02
144.601          	-3.4885646718e-02
144.606          	-3.4885646657e-02
144.611          	-3.4885646866e-02
144.616          	-3.4885646550e-02
144.621          	-3.4885646891e-02
144.626          	-3.4885646533e-02
144.631          	-3.4885646939e-02
144.636          	-3.4885646483e-02
144.641          	-3.4885646924e-02
144.646          	-3.4885646546e-02
144.652          	-3.4885646785e-02
144.657          	-3.4885646458e-02
144.662          	-3.4885646837e-02
144.667          	-3.4885646559e-02
144.672          	-3.4885646807e-02
144.677          	-3.4885646496e-02
144.682          	-3.4885647016e-02
144.687          	-3.4885647430e-02
144.692          	-3.4885647542e-02
144.697          	-3.4885647622e-02
144.702          	-3.4885647670e-02
144.707          	-3.4885647203e-02
144.712          	-3.4885647412e-02
144.717          	-3.4885646915e-02
144.722          	-3.4885647032e-02
144.727          	-3.4885646896e-02
144.732          	-3.4885646913e-02
144.737          	-3.4885646642e-02
144.742          	-3.4885646992e-02
