# Field minima and maxima
# Time           	min(p)           	max(p)           
5.073685278      	1.0000000000e+05	1.0939672175e+05
5.074685278      	1.0000000000e+05	1.0939672079e+05
5.075685278      	1.0000000000e+05	1.0939671984e+05
5.076685278      	1.0000000000e+05	1.0939671888e+05
5.077685278      	1.0000000000e+05	1.0939671793e+05
5.078685278      	1.0000000000e+05	1.0939671697e+05
5.079685278      	1.0000000000e+05	1.0939671602e+05
5.080685278      	1.0000000000e+05	1.0939671506e+05
5.081685278      	1.0000000000e+05	1.0939671411e+05
5.082685278      	1.0000000000e+05	1.0939671316e+05
5.083685278      	1.0000000000e+05	1.0939671221e+05
5.084685278      	1.0000000000e+05	1.0939671126e+05
5.085685278      	1.0000000000e+05	1.0939671031e+05
5.086685278      	1.0000000000e+05	1.0939670937e+05
5.087685278      	1.0000000000e+05	1.0939670842e+05
5.088685278      	1.0000000000e+05	1.0939670748e+05
5.089685278      	1.0000000000e+05	1.0939670653e+05
5.090685278      	1.0000000000e+05	1.0939670559e+05
5.091685278      	1.0000000000e+05	1.0939670465e+05
5.092685278      	1.0000000000e+05	1.0939670371e+05
5.093685278      	1.0000000000e+05	1.0939670277e+05
5.094685278      	1.0000000000e+05	1.0939670183e+05
5.095685278      	1.0000000000e+05	1.0939670089e+05
5.096685278      	1.0000000000e+05	1.0939669996e+05
5.097685278      	1.0000000000e+05	1.0939669902e+05
5.098685278      	1.0000000000e+05	1.0939669809e+05
5.099685278      	1.0000000000e+05	1.0939669716e+05
5.100685278      	1.0000000000e+05	1.0939669623e+05
5.101685278      	1.0000000000e+05	1.0939669530e+05
5.102685278      	1.0000000000e+05	1.0939669437e+05
5.103685278      	1.0000000000e+05	1.0939669344e+05
5.104685278      	1.0000000000e+05	1.0939669252e+05
5.105685278      	1.0000000000e+05	1.0939669159e+05
5.106685278      	1.0000000000e+05	1.0939669066e+05
5.107685278      	1.0000000000e+05	1.0939668974e+05
5.108685278      	1.0000000000e+05	1.0939668881e+05
5.109685278      	1.0000000000e+05	1.0939668789e+05
5.110685278      	1.0000000000e+05	1.0939668696e+05
5.111685278      	1.0000000000e+05	1.0939668604e+05
5.112685278      	1.0000000000e+05	1.0939668511e+05
5.113685278      	1.0000000000e+05	1.0939668418e+05
5.114685278      	1.0000000000e+05	1.0939668325e+05
5.115685278      	1.0000000000e+05	1.0939668232e+05
5.116685278      	1.0000000000e+05	1.0939668139e+05
5.117685278      	1.0000000000e+05	1.0939668046e+05
5.118685278      	1.0000000000e+05	1.0939667953e+05
5.119685278      	1.0000000000e+05	1.0939667860e+05
5.120685278      	1.0000000000e+05	1.0939667767e+05
5.121685278      	1.0000000000e+05	1.0939667673e+05
5.122685278      	1.0000000000e+05	1.0939667580e+05
5.123685278      	1.0000000000e+05	1.0939667486e+05
5.124685278      	1.0000000000e+05	1.0939667392e+05
5.125685278      	1.0000000000e+05	1.0939667298e+05
5.126685278      	1.0000000000e+05	1.0939667204e+05
5.127685278      	1.0000000000e+05	1.0939667110e+05
5.128685278      	1.0000000000e+05	1.0939667016e+05
5.129685278      	1.0000000000e+05	1.0939666922e+05
5.130685278      	1.0000000000e+05	1.0939666828e+05
5.131685278      	1.0000000000e+05	1.0939666733e+05
5.132685278      	1.0000000000e+05	1.0939666638e+05
5.133685278      	1.0000000000e+05	1.0939666544e+05
5.134685278      	1.0000000000e+05	1.0939666449e+05
5.135685278      	1.0000000000e+05	1.0939666354e+05
5.136685278      	1.0000000000e+05	1.0939666259e+05
5.137685278      	1.0000000000e+05	1.0939666163e+05
5.138685278      	1.0000000000e+05	1.0939666068e+05
5.139685278      	1.0000000000e+05	1.0939665972e+05
5.140685278      	1.0000000000e+05	1.0939665876e+05
5.141685278      	1.0000000000e+05	1.0939665780e+05
5.142685278      	1.0000000000e+05	1.0939665684e+05
5.143685278      	1.0000000000e+05	1.0939665588e+05
5.144685278      	1.0000000000e+05	1.0939665492e+05
5.145685278      	1.0000000000e+05	1.0939665395e+05
5.146685278      	1.0000000000e+05	1.0939665299e+05
5.147685278      	1.0000000000e+05	1.0939665202e+05
5.148685278      	1.0000000000e+05	1.0939665105e+05
5.149685278      	1.0000000000e+05	1.0939665008e+05
5.150685278      	1.0000000000e+05	1.0939664910e+05
5.151685278      	1.0000000000e+05	1.0939664813e+05
5.152685278      	1.0000000000e+05	1.0939664715e+05
5.153685278      	1.0000000000e+05	1.0939664617e+05
5.154685278      	1.0000000000e+05	1.0939664519e+05
5.155685278      	1.0000000000e+05	1.0939664421e+05
5.156685278      	1.0000000000e+05	1.0939664322e+05
5.157685278      	1.0000000000e+05	1.0939664223e+05
5.158685278      	1.0000000000e+05	1.0939664124e+05
5.159685278      	1.0000000000e+05	1.0939664025e+05
5.160685278      	1.0000000000e+05	1.0939663925e+05
5.161685278      	1.0000000000e+05	1.0939663826e+05
5.162685278      	1.0000000000e+05	1.0939663726e+05
5.163685278      	1.0000000000e+05	1.0939663626e+05
5.164685278      	1.0000000000e+05	1.0939663526e+05
5.165685278      	1.0000000000e+05	1.0939663425e+05
5.166685278      	1.0000000000e+05	1.0939663325e+05
5.167685278      	1.0000000000e+05	1.0939663224e+05
5.168685278      	1.0000000000e+05	1.0939663122e+05
5.169685278      	1.0000000000e+05	1.0939663020e+05
5.170685278      	1.0000000000e+05	1.0939662919e+05
5.171685278      	1.0000000000e+05	1.0939662816e+05
5.172685278      	1.0000000000e+05	1.0939662714e+05
5.173685278      	1.0000000000e+05	1.0939662612e+05
5.174685278      	1.0000000000e+05	1.0939662509e+05
5.175685278      	1.0000000000e+05	1.0939662406e+05
5.176685278      	1.0000000000e+05	1.0939662303e+05
5.177685278      	1.0000000000e+05	1.0939662200e+05
5.178685278      	1.0000000000e+05	1.0939662096e+05
5.179685278      	1.0000000000e+05	1.0939661992e+05
5.180685278      	1.0000000000e+05	1.0939661888e+05
5.181685278      	1.0000000000e+05	1.0939661783e+05
5.182685278      	1.0000000000e+05	1.0939661679e+05
5.183685278      	1.0000000000e+05	1.0939661573e+05
5.184685278      	1.0000000000e+05	1.0939661468e+05
5.185685278      	1.0000000000e+05	1.0939661362e+05
5.186685278      	1.0000000000e+05	1.0939661256e+05
5.187685278      	1.0000000000e+05	1.0939661150e+05
5.188685278      	1.0000000000e+05	1.0939661043e+05
5.189685278      	1.0000000000e+05	1.0939660936e+05
5.190685278      	1.0000000000e+05	1.0939660829e+05
5.191685278      	1.0000000000e+05	1.0939660721e+05
5.192685278      	1.0000000000e+05	1.0939660613e+05
5.193685278      	1.0000000000e+05	1.0939660505e+05
5.194685278      	1.0000000000e+05	1.0939660397e+05
5.195685278      	1.0000000000e+05	1.0939660288e+05
5.196685278      	1.0000000000e+05	1.0939660179e+05
5.197685278      	1.0000000000e+05	1.0939660070e+05
5.198685278      	1.0000000000e+05	1.0939659961e+05
5.199685278      	1.0000000000e+05	1.0939659851e+05
5.200685278      	1.0000000000e+05	1.0939659740e+05
5.201685278      	1.0000000000e+05	1.0939659629e+05
5.202685278      	1.0000000000e+05	1.0939659518e+05
5.203685278      	1.0000000000e+05	1.0939659406e+05
5.204685278      	1.0000000000e+05	1.0939659294e+05
5.205685278      	1.0000000000e+05	1.0939659182e+05
5.206685278      	1.0000000000e+05	1.0939659069e+05
5.207685278      	1.0000000000e+05	1.0939658956e+05
5.208685278      	1.0000000000e+05	1.0939658843e+05
5.209685278      	1.0000000000e+05	1.0939658729e+05
5.210685278      	1.0000000000e+05	1.0939658616e+05
5.211685278      	1.0000000000e+05	1.0939658501e+05
5.212685278      	1.0000000000e+05	1.0939658387e+05
5.213685278      	1.0000000000e+05	1.0939658272e+05
5.214685278      	1.0000000000e+05	1.0939658157e+05
5.215685278      	1.0000000000e+05	1.0939658041e+05
5.216685278      	1.0000000000e+05	1.0939657925e+05
5.217685278      	1.0000000000e+05	1.0939657808e+05
5.218685278      	1.0000000000e+05	1.0939657691e+05
5.219685278      	1.0000000000e+05	1.0939657574e+05
5.220685278      	1.0000000000e+05	1.0939657456e+05
5.221685278      	1.0000000000e+05	1.0939657338e+05
5.222685278      	1.0000000000e+05	1.0939657219e+05
5.223685278      	1.0000000000e+05	1.0939657100e+05
5.224685278      	1.0000000000e+05	1.0939656981e+05
5.225685278      	1.0000000000e+05	1.0939656861e+05
5.226685278      	1.0000000000e+05	1.0939656741e+05
5.227685278      	1.0000000000e+05	1.0939656621e+05
5.228685278      	1.0000000000e+05	1.0939656500e+05
5.229685278      	1.0000000000e+05	1.0939656378e+05
5.230685278      	1.0000000000e+05	1.0939656257e+05
5.231685278      	1.0000000000e+05	1.0939656134e+05
5.232685278      	1.0000000000e+05	1.0939656012e+05
5.233685278      	1.0000000000e+05	1.0939655889e+05
5.234685278      	1.0000000000e+05	1.0939655765e+05
5.235685278      	1.0000000000e+05	1.0939655641e+05
5.236685278      	1.0000000000e+05	1.0939655517e+05
5.237685278      	1.0000000000e+05	1.0939655392e+05
5.238685278      	1.0000000000e+05	1.0939655267e+05
5.239685278      	1.0000000000e+05	1.0939655141e+05
5.240685278      	1.0000000000e+05	1.0939655015e+05
5.241685278      	1.0000000000e+05	1.0939654889e+05
5.242685278      	1.0000000000e+05	1.0939654762e+05
5.243685278      	1.0000000000e+05	1.0939654634e+05
5.244685278      	1.0000000000e+05	1.0939654506e+05
5.245685278      	1.0000000000e+05	1.0939654378e+05
5.246685278      	1.0000000000e+05	1.0939654250e+05
5.247685278      	1.0000000000e+05	1.0939654120e+05
5.248685278      	1.0000000000e+05	1.0939653990e+05
5.249685278      	1.0000000000e+05	1.0939653860e+05
5.250685278      	1.0000000000e+05	1.0939653729e+05
5.251685278      	1.0000000000e+05	1.0939653598e+05
5.252685278      	1.0000000000e+05	1.0939653466e+05
5.253685278      	1.0000000000e+05	1.0939653334e+05
5.254685278      	1.0000000000e+05	1.0939653201e+05
5.255685278      	1.0000000000e+05	1.0939653068e+05
5.256685278      	1.0000000000e+05	1.0939652934e+05
5.257685278      	1.0000000000e+05	1.0939652800e+05
5.258685278      	1.0000000000e+05	1.0939652666e+05
5.259685278      	1.0000000000e+05	1.0939652531e+05
5.260685278      	1.0000000000e+05	1.0939652396e+05
5.261685278      	1.0000000000e+05	1.0939652260e+05
5.262685278      	1.0000000000e+05	1.0939652123e+05
5.263685278      	1.0000000000e+05	1.0939651986e+05
5.264685278      	1.0000000000e+05	1.0939651849e+05
5.265685278      	1.0000000000e+05	1.0939651710e+05
5.266685278      	1.0000000000e+05	1.0939651572e+05
5.267685278      	1.0000000000e+05	1.0939651433e+05
5.268685278      	1.0000000000e+05	1.0939651293e+05
5.269685278      	1.0000000000e+05	1.0939651153e+05
5.270685278      	1.0000000000e+05	1.0939651012e+05
5.271685278      	1.0000000000e+05	1.0939650871e+05
5.272685278      	1.0000000000e+05	1.0939650729e+05
5.273685278      	1.0000000000e+05	1.0939650587e+05
5.274685278      	1.0000000000e+05	1.0939650444e+05
5.275685278      	1.0000000000e+05	1.0939650301e+05
5.276685278      	1.0000000000e+05	1.0939650157e+05
5.277685278      	1.0000000000e+05	1.0939650013e+05
5.278685278      	1.0000000000e+05	1.0939649868e+05
5.279685278      	1.0000000000e+05	1.0939649722e+05
5.280685278      	1.0000000000e+05	1.0939649576e+05
5.281685278      	1.0000000000e+05	1.0939649430e+05
5.282685278      	1.0000000000e+05	1.0939649282e+05
5.283685278      	1.0000000000e+05	1.0939649134e+05
5.284685278      	1.0000000000e+05	1.0939648986e+05
5.285685278      	1.0000000000e+05	1.0939648837e+05
5.286685278      	1.0000000000e+05	1.0939648688e+05
5.287685278      	1.0000000000e+05	1.0939648538e+05
5.288685278      	1.0000000000e+05	1.0939648387e+05
5.289685278      	1.0000000000e+05	1.0939648236e+05
5.290685278      	1.0000000000e+05	1.0939648085e+05
5.291685278      	1.0000000000e+05	1.0939647933e+05
5.292685278      	1.0000000000e+05	1.0939647780e+05
5.293685278      	1.0000000000e+05	1.0939647627e+05
5.294685278      	1.0000000000e+05	1.0939647473e+05
5.295685278      	1.0000000000e+05	1.0939647318e+05
5.296685278      	1.0000000000e+05	1.0939647163e+05
5.297685278      	1.0000000000e+05	1.0939647008e+05
5.298685278      	1.0000000000e+05	1.0939646851e+05
5.299685278      	1.0000000000e+05	1.0939646694e+05
5.300685278      	1.0000000000e+05	1.0939646537e+05
5.301685278      	1.0000000000e+05	1.0939646378e+05
5.302685278      	1.0000000000e+05	1.0939646219e+05
5.303685278      	1.0000000000e+05	1.0939646060e+05
5.304685278      	1.0000000000e+05	1.0939645900e+05
5.305685278      	1.0000000000e+05	1.0939645739e+05
5.306685278      	1.0000000000e+05	1.0939645578e+05
5.307685278      	1.0000000000e+05	1.0939645417e+05
5.308685278      	1.0000000000e+05	1.0939645254e+05
5.309685278      	1.0000000000e+05	1.0939645091e+05
5.310685278      	1.0000000000e+05	1.0939644927e+05
5.311685278      	1.0000000000e+05	1.0939644763e+05
5.312685278      	1.0000000000e+05	1.0939644598e+05
5.313685278      	1.0000000000e+05	1.0939644432e+05
5.314685278      	1.0000000000e+05	1.0939644266e+05
5.315685278      	1.0000000000e+05	1.0939644099e+05
5.316685278      	1.0000000000e+05	1.0939643931e+05
5.317685278      	1.0000000000e+05	1.0939643764e+05
5.318685278      	1.0000000000e+05	1.0939643595e+05
5.319685278      	1.0000000000e+05	1.0939643425e+05
5.320685278      	1.0000000000e+05	1.0939643255e+05
5.321685278      	1.0000000000e+05	1.0939643084e+05
5.322685278      	1.0000000000e+05	1.0939642912e+05
5.323685278      	1.0000000000e+05	1.0939642740e+05
5.324685278      	1.0000000000e+05	1.0939642567e+05
5.325685278      	1.0000000000e+05	1.0939642393e+05
5.326685278      	1.0000000000e+05	1.0939642219e+05
5.327685278      	1.0000000000e+05	1.0939642044e+05
5.328685278      	1.0000000000e+05	1.0939641868e+05
5.329685278      	1.0000000000e+05	1.0939641692e+05
5.330685278      	1.0000000000e+05	1.0939641515e+05
5.331685278      	1.0000000000e+05	1.0939641338e+05
5.332685278      	1.0000000000e+05	1.0939641159e+05
5.333685278      	1.0000000000e+05	1.0939640980e+05
5.334685278      	1.0000000000e+05	1.0939640800e+05
5.335685278      	1.0000000000e+05	1.0939640620e+05
5.336685278      	1.0000000000e+05	1.0939640439e+05
5.337685278      	1.0000000000e+05	1.0939640257e+05
5.338685278      	1.0000000000e+05	1.0939640075e+05
5.339685278      	1.0000000000e+05	1.0939639892e+05
5.340685278      	1.0000000000e+05	1.0939639708e+05
5.341685278      	1.0000000000e+05	1.0939639523e+05
5.342685278      	1.0000000000e+05	1.0939639338e+05
5.343685278      	1.0000000000e+05	1.0939639152e+05
5.344685278      	1.0000000000e+05	1.0939638965e+05
5.345685278      	1.0000000000e+05	1.0939638778e+05
5.346685278      	1.0000000000e+05	1.0939638590e+05
5.347685278      	1.0000000000e+05	1.0939638401e+05
5.348685278      	1.0000000000e+05	1.0939638211e+05
5.349685278      	1.0000000000e+05	1.0939638021e+05
5.350685278      	1.0000000000e+05	1.0939637829e+05
5.351685278      	1.0000000000e+05	1.0939637637e+05
5.352685278      	1.0000000000e+05	1.0939637445e+05
5.353685278      	1.0000000000e+05	1.0939637251e+05
5.354685278      	1.0000000000e+05	1.0939637057e+05
5.355685278      	1.0000000000e+05	1.0939636863e+05
5.356685278      	1.0000000000e+05	1.0939636667e+05
5.357685278      	1.0000000000e+05	1.0939636471e+05
5.358685278      	1.0000000000e+05	1.0939636274e+05
5.359685278      	1.0000000000e+05	1.0939636076e+05
5.360685278      	1.0000000000e+05	1.0939635878e+05
5.361685278      	1.0000000000e+05	1.0939635679e+05
5.362685278      	1.0000000000e+05	1.0939635479e+05
5.363685278      	1.0000000000e+05	1.0939635278e+05
5.364685278      	1.0000000000e+05	1.0939635077e+05
5.365685278      	1.0000000000e+05	1.0939634875e+05
5.366685278      	1.0000000000e+05	1.0939634672e+05
5.367685278      	1.0000000000e+05	1.0939634468e+05
5.368685278      	1.0000000000e+05	1.0939634263e+05
5.369685278      	1.0000000000e+05	1.0939634058e+05
5.370685278      	1.0000000000e+05	1.0939633851e+05
5.371685278      	1.0000000000e+05	1.0939633645e+05
5.372685278      	1.0000000000e+05	1.0939633437e+05
5.373685278      	1.0000000000e+05	1.0939633228e+05
5.374685278      	1.0000000000e+05	1.0939633019e+05
5.375685278      	1.0000000000e+05	1.0939632809e+05
5.376685278      	1.0000000000e+05	1.0939632598e+05
5.377685278      	1.0000000000e+05	1.0939632387e+05
5.378685278      	1.0000000000e+05	1.0939632175e+05
5.379685278      	1.0000000000e+05	1.0939631962e+05
5.380685278      	1.0000000000e+05	1.0939631748e+05
5.381685278      	1.0000000000e+05	1.0939631534e+05
5.382685278      	1.0000000000e+05	1.0939631319e+05
5.383685278      	1.0000000000e+05	1.0939631103e+05
5.384685278      	1.0000000000e+05	1.0939630886e+05
5.385685278      	1.0000000000e+05	1.0939630669e+05
5.386685278      	1.0000000000e+05	1.0939630450e+05
5.387685278      	1.0000000000e+05	1.0939630231e+05
5.388685278      	1.0000000000e+05	1.0939630011e+05
5.389685278      	1.0000000000e+05	1.0939629790e+05
5.390685278      	1.0000000000e+05	1.0939629568e+05
5.391685278      	1.0000000000e+05	1.0939629345e+05
5.392685278      	1.0000000000e+05	1.0939629122e+05
5.393685278      	1.0000000000e+05	1.0939628898e+05
5.394685278      	1.0000000000e+05	1.0939628673e+05
5.395685278      	1.0000000000e+05	1.0939628447e+05
5.396685278      	1.0000000000e+05	1.0939628221e+05
5.397685278      	1.0000000000e+05	1.0939627994e+05
5.398685278      	1.0000000000e+05	1.0939627767e+05
5.399685278      	1.0000000000e+05	1.0939627538e+05
5.400685278      	1.0000000000e+05	1.0939627309e+05
5.401685278      	1.0000000000e+05	1.0939627079e+05
5.402685278      	1.0000000000e+05	1.0939626848e+05
5.403685278      	1.0000000000e+05	1.0939626616e+05
5.404685278      	1.0000000000e+05	1.0939626383e+05
5.405685278      	1.0000000000e+05	1.0939626149e+05
5.406685278      	1.0000000000e+05	1.0939625914e+05
5.407685278      	1.0000000000e+05	1.0939625679e+05
5.408685278      	1.0000000000e+05	1.0939625442e+05
5.409685278      	1.0000000000e+05	1.0939625205e+05
5.410685278      	1.0000000000e+05	1.0939624968e+05
5.411685278      	1.0000000000e+05	1.0939624730e+05
5.412685278      	1.0000000000e+05	1.0939624491e+05
5.413685278      	1.0000000000e+05	1.0939624251e+05
5.414685278      	1.0000000000e+05	1.0939624010e+05
5.415685278      	1.0000000000e+05	1.0939623768e+05
5.416685278      	1.0000000000e+05	1.0939623526e+05
5.417685278      	1.0000000000e+05	1.0939623282e+05
5.418685278      	1.0000000000e+05	1.0939623038e+05
5.419685278      	1.0000000000e+05	1.0939622793e+05
5.420685278      	1.0000000000e+05	1.0939622547e+05
5.421685278      	1.0000000000e+05	1.0939622300e+05
5.422685278      	1.0000000000e+05	1.0939622052e+05
5.423685278      	1.0000000000e+05	1.0939621803e+05
5.424685278      	1.0000000000e+05	1.0939621554e+05
5.425685278      	1.0000000000e+05	1.0939621303e+05
5.426685278      	1.0000000000e+05	1.0939621052e+05
5.427685278      	1.0000000000e+05	1.0939620801e+05
5.428685278      	1.0000000000e+05	1.0939620548e+05
5.429685278      	1.0000000000e+05	1.0939620295e+05
5.430685278      	1.0000000000e+05	1.0939620040e+05
5.431685278      	1.0000000000e+05	1.0939619784e+05
5.432685278      	1.0000000000e+05	1.0939619529e+05
5.433685278      	1.0000000000e+05	1.0939619272e+05
5.434685278      	1.0000000000e+05	1.0939619015e+05
5.435685278      	1.0000000000e+05	1.0939618756e+05
5.436685278      	1.0000000000e+05	1.0939618496e+05
5.437685278      	1.0000000000e+05	1.0939618235e+05
5.438685278      	1.0000000000e+05	1.0939617974e+05
5.439685278      	1.0000000000e+05	1.0939617711e+05
5.440685278      	1.0000000000e+05	1.0939617447e+05
5.441685278      	1.0000000000e+05	1.0939617183e+05
5.442685278      	1.0000000000e+05	1.0939616918e+05
5.443685278      	1.0000000000e+05	1.0939616652e+05
5.444685278      	1.0000000000e+05	1.0939616386e+05
5.445685278      	1.0000000000e+05	1.0939616119e+05
5.446685278      	1.0000000000e+05	1.0939615851e+05
5.447685278      	1.0000000000e+05	1.0939615582e+05
5.448685278      	1.0000000000e+05	1.0939615312e+05
5.449685278      	1.0000000000e+05	1.0939615042e+05
5.450685278      	1.0000000000e+05	1.0939614770e+05
5.451685278      	1.0000000000e+05	1.0939614498e+05
5.452685278      	1.0000000000e+05	1.0939614224e+05
5.453685278      	1.0000000000e+05	1.0939613950e+05
5.454685278      	1.0000000000e+05	1.0939613674e+05
5.455685278      	1.0000000000e+05	1.0939613398e+05
5.456685278      	1.0000000000e+05	1.0939613121e+05
5.457685278      	1.0000000000e+05	1.0939612843e+05
5.458685278      	1.0000000000e+05	1.0939612564e+05
5.459685278      	1.0000000000e+05	1.0939612284e+05
5.460685278      	1.0000000000e+05	1.0939612004e+05
5.461685278      	1.0000000000e+05	1.0939611722e+05
5.462685278      	1.0000000000e+05	1.0939611440e+05
5.463685278      	1.0000000000e+05	1.0939611157e+05
5.464685278      	1.0000000000e+05	1.0939610873e+05
5.465685278      	1.0000000000e+05	1.0939610588e+05
5.466685278      	1.0000000000e+05	1.0939610302e+05
5.467685278      	1.0000000000e+05	1.0939610016e+05
5.468685278      	1.0000000000e+05	1.0939609728e+05
5.469685278      	1.0000000000e+05	1.0939609440e+05
5.470685278      	1.0000000000e+05	1.0939609151e+05
5.471685278      	1.0000000000e+05	1.0939608861e+05
5.472685278      	1.0000000000e+05	1.0939608570e+05
5.473685278      	1.0000000000e+05	1.0939608278e+05
5.474685278      	1.0000000000e+05	1.0939607985e+05
5.475685278      	1.0000000000e+05	1.0939607691e+05
5.476685278      	1.0000000000e+05	1.0939607397e+05
5.477685278      	1.0000000000e+05	1.0939607101e+05
5.478685278      	1.0000000000e+05	1.0939606805e+05
5.479685278      	1.0000000000e+05	1.0939606508e+05
5.480685278      	1.0000000000e+05	1.0939606210e+05
5.481685278      	1.0000000000e+05	1.0939605911e+05
5.482685278      	1.0000000000e+05	1.0939605611e+05
5.483685278      	1.0000000000e+05	1.0939605309e+05
5.484685278      	1.0000000000e+05	1.0939605008e+05
5.485685278      	1.0000000000e+05	1.0939604705e+05
5.486685278      	1.0000000000e+05	1.0939604401e+05
5.487685278      	1.0000000000e+05	1.0939604097e+05
5.488685278      	1.0000000000e+05	1.0939603792e+05
5.489685278      	1.0000000000e+05	1.0939603486e+05
5.490685278      	1.0000000000e+05	1.0939603178e+05
5.491685278      	1.0000000000e+05	1.0939602871e+05
5.492685278      	1.0000000000e+05	1.0939602562e+05
5.493685278      	1.0000000000e+05	1.0939602253e+05
5.494685278      	1.0000000000e+05	1.0939601942e+05
5.495685278      	1.0000000000e+05	1.0939601631e+05
5.496685278      	1.0000000000e+05	1.0939601320e+05
5.497685278      	1.0000000000e+05	1.0939601007e+05
5.498685278      	1.0000000000e+05	1.0939600693e+05
5.499685278      	1.0000000000e+05	1.0939600378e+05
5.500685278      	1.0000000000e+05	1.0939600063e+05
5.501685278      	1.0000000000e+05	1.0939599747e+05
5.502685278      	1.0000000000e+05	1.0939599430e+05
5.503685278      	1.0000000000e+05	1.0939599112e+05
5.504685278      	1.0000000000e+05	1.0939598793e+05
5.505685278      	1.0000000000e+05	1.0939598472e+05
5.506685278      	1.0000000000e+05	1.0939598151e+05
5.507685278      	1.0000000000e+05	1.0939597829e+05
5.508685278      	1.0000000000e+05	1.0939597506e+05
5.509685278      	1.0000000000e+05	1.0939597182e+05
5.510685278      	1.0000000000e+05	1.0939596857e+05
5.511685278      	1.0000000000e+05	1.0939596532e+05
5.512685278      	1.0000000000e+05	1.0939596206e+05
5.513685278      	1.0000000000e+05	1.0939595879e+05
5.514685278      	1.0000000000e+05	1.0939595551e+05
5.515685278      	1.0000000000e+05	1.0939595222e+05
5.516685278      	1.0000000000e+05	1.0939594893e+05
5.517685278      	1.0000000000e+05	1.0939594563e+05
5.518685278      	1.0000000000e+05	1.0939594232e+05
5.519685278      	1.0000000000e+05	1.0939593900e+05
5.520685278      	1.0000000000e+05	1.0939593567e+05
5.521685278      	1.0000000000e+05	1.0939593233e+05
5.522685278      	1.0000000000e+05	1.0939592898e+05
5.523685278      	1.0000000000e+05	1.0939592563e+05
5.524685278      	1.0000000000e+05	1.0939592227e+05
5.525685278      	1.0000000000e+05	1.0939591890e+05
5.526685278      	1.0000000000e+05	1.0939591551e+05
5.527685278      	1.0000000000e+05	1.0939591213e+05
5.528685278      	1.0000000000e+05	1.0939590873e+05
5.529685278      	1.0000000000e+05	1.0939590532e+05
5.530685278      	1.0000000000e+05	1.0939590191e+05
5.531685278      	1.0000000000e+05	1.0939589848e+05
5.532685278      	1.0000000000e+05	1.0939589505e+05
5.533685278      	1.0000000000e+05	1.0939589161e+05
5.534685278      	1.0000000000e+05	1.0939588815e+05
5.535685278      	1.0000000000e+05	1.0939588469e+05
5.536685278      	1.0000000000e+05	1.0939588121e+05
5.537685278      	1.0000000000e+05	1.0939587773e+05
5.538685278      	1.0000000000e+05	1.0939587424e+05
5.539685278      	1.0000000000e+05	1.0939587075e+05
5.540685278      	1.0000000000e+05	1.0939586725e+05
5.541685278      	1.0000000000e+05	1.0939586375e+05
5.542685278      	1.0000000000e+05	1.0939586024e+05
5.543685278      	1.0000000000e+05	1.0939585673e+05
5.544685278      	1.0000000000e+05	1.0939585321e+05
5.545685278      	1.0000000000e+05	1.0939584968e+05
5.546685278      	1.0000000000e+05	1.0939584613e+05
5.547685278      	1.0000000000e+05	1.0939584258e+05
5.548685278      	1.0000000000e+05	1.0939583902e+05
5.549685278      	1.0000000000e+05	1.0939583544e+05
5.550685278      	1.0000000000e+05	1.0939583185e+05
5.551685278      	1.0000000000e+05	1.0939582825e+05
5.552685278      	1.0000000000e+05	1.0939582465e+05
5.553685278      	1.0000000000e+05	1.0939582103e+05
5.554685278      	1.0000000000e+05	1.0939581741e+05
5.555685278      	1.0000000000e+05	1.0939581379e+05
5.556685278      	1.0000000000e+05	1.0939581015e+05
5.557685278      	1.0000000000e+05	1.0939580651e+05
5.558685278      	1.0000000000e+05	1.0939580287e+05
5.559685278      	1.0000000000e+05	1.0939579922e+05
5.560685278      	1.0000000000e+05	1.0939579556e+05
5.561685278      	1.0000000000e+05	1.0939579189e+05
5.562685278      	1.0000000000e+05	1.0939578821e+05
5.563685278      	1.0000000000e+05	1.0939578453e+05
5.564685278      	1.0000000000e+05	1.0939578084e+05
5.565685278      	1.0000000000e+05	1.0939577714e+05
5.566685278      	1.0000000000e+05	1.0939577342e+05
5.567685278      	1.0000000000e+05	1.0939576970e+05
5.568685278      	1.0000000000e+05	1.0939576598e+05
5.569685278      	1.0000000000e+05	1.0939576224e+05
5.570685278      	1.0000000000e+05	1.0939575850e+05
5.571685278      	1.0000000000e+05	1.0939575474e+05
5.572685278      	1.0000000000e+05	1.0939575099e+05
5.573685278      	1.0000000000e+05	1.0939574722e+05
5.574685278      	1.0000000000e+05	1.0939574345e+05
5.575685278      	1.0000000000e+05	1.0939573967e+05
5.576685278      	1.0000000000e+05	1.0939573589e+05
5.577685278      	1.0000000000e+05	1.0939573210e+05
5.578685278      	1.0000000000e+05	1.0939572830e+05
5.579685278      	1.0000000000e+05	1.0939572448e+05
5.580685278      	1.0000000000e+05	1.0939572066e+05
5.581685278      	1.0000000000e+05	1.0939571684e+05
5.582685278      	1.0000000000e+05	1.0939571300e+05
5.583685278      	1.0000000000e+05	1.0939570915e+05
5.584685278      	1.0000000000e+05	1.0939570530e+05
5.585685278      	1.0000000000e+05	1.0939570144e+05
5.586685278      	1.0000000000e+05	1.0939569759e+05
5.587685278      	1.0000000000e+05	1.0939569372e+05
5.588685278      	1.0000000000e+05	1.0939568985e+05
5.589685278      	1.0000000000e+05	1.0939568597e+05
