# Field minima and maxima
# Time       	field        	min          	location(min)	processor    	max          	location(max)	processor    
8.00543      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.569111e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.00829      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.661424e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.01111      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.430014e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.01406      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.709355e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.01696      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.962329e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.02007      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.539287e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.02292      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.446212e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.02578      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.650243e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.02854      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.825535e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.03118      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.126961e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.03363      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.394312e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.03591      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.746154e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.03807      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.289860e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.04002      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.956439e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.04181      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.470408e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.04343      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.749570e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.04499      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.257501e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.04663      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.194700e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.04826      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.204768e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.04991      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.701280e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.05167      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.795330e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.0535       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.604263e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.05533      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.274710e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.05734      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.933273e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.05941      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.774022e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.06157      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.163358e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.064        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.276070e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.06635      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.749977e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.06897      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.060109e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.07139      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.662401e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.07407      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.643590e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.07681      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.674685e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.07955      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.416588e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.08242      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.530667e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.08529      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.167404e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.08839      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.410276e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.09149      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.405656e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.09459      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.635491e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.09751      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.646980e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.10021      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.687240e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10284      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.924725e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10539      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.976709e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.10788      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.939880e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.11044      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.874160e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.11293      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.995788e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.11535      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.045292e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.1177       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.104657e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.11999      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.142685e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.12227      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.282735e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.12449      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.198801e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.12671      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.162313e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.129        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.252202e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.13129      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.997155e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.13358      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.969931e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.13596      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.969647e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.13842      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.729869e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.14088      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.685598e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.14357      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.596429e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.14614      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.439666e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.14897      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.340228e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.15181      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.213098e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
8.15482      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.448130e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.15804      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.458033e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.16127      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.490503e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.1645       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.507458e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.16773      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.811755e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.17095      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.034283e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.17418      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.933118e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.17741      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.963034e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.18023      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.068619e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.18306      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.117599e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.18588      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.069611e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.1887       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.131828e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.19153      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.955678e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.19435      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.968906e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.19718      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.076958e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.2          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.759357e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.20282      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.393247e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.2058       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.540891e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.20875      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.235576e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.21193      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.335702e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.21502      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.349158e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.21815      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.427801e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.22123      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.570158e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.22421      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.076815e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.22725      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.403636e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.23003      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.260648e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.23282      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.601121e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.23551      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.926511e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.23808      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.144839e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.2405       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.314439e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.24288      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.588846e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.24509      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.627052e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.24713      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.581020e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.24902      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.043780e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.25076      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.020867e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.25247      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.752087e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.25421      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.922043e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.25596      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.551955e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.25776      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.647389e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.25966      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.250495e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.26161      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.132944e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.26364      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.790893e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.26577      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.527610e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.26805      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.208634e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.27045      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.156014e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.27294      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.137371e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.27538      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.146695e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.27788      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.996330e+00	(0.000000e+00 0.000000e+00 2.392500e-01)	1
8.28037      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.830201e+00	(0.000000e+00 0.000000e+00 2.392500e-01)	1
8.28291      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.857011e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.28552      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.757773e+00	(0.000000e+00 0.000000e+00 2.491500e-01)	1
8.28818      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.766156e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29091      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.771712e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29363      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.852263e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29659      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.022703e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.29954      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.949002e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.30241      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.106304e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.30505      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.262343e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.30748      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.512554e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.30969      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.770101e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.31179      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.992738e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.31384      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.044567e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.31567      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.422693e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.31739      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.535801e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.31911      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.598316e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.32084      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.512408e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.32256      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.501997e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.32428      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.378816e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.32608      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.378832e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.32793      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.277862e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
8.32978      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.045086e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.33173      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.011193e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
8.33373      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.766566e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.33581      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.561718e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
8.33802      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.486887e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.34023      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.474695e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.34253      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.440391e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
8.34483      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.350666e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.34713      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.030956e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.34965      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.048714e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.35204      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.688252e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
8.35471      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.615152e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
8.35737      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.584537e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
8.36021      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.382063e+00	(0.000000e+00 0.000000e+00 1.600500e-01)	0
8.36328      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.483676e+00	(0.000000e+00 0.000000e+00 1.600500e-01)	0
8.36634      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.394372e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.3694       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.465308e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.37246      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.523871e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.3759       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.590374e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.37934      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.329428e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
8.38279      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.295391e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.38623      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.316858e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.38967      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.186254e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
8.39311      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.258860e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
8.39656      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.130678e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.4          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.018012e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
8.40328      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.007282e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
8.40661      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.048827e+00	(0.000000e+00 3.666854e-03 8.085000e-02)	0
8.40995      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.011913e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
8.41322      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.816424e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
8.41644      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.859901e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.41961      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	2.874038e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
8.42277      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.437408e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.42594      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.790934e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.42899      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.842426e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.43205      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.840348e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
8.43494      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.896908e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
